comp,year,discp,seg,skname,nat,elen,eles,lvl,bl,dg,ur,ue,we,iv,ele,bv,goe,goej1,goej2,goej3,goej4,goej5,goej6,goej7,goej8,goej9,ets
gpcan,2017,0,0,Nicolas NADEAU,CAN,6,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.14,0,0,1,0,1,-1,1,0,0,2.94
gpcan,2017,0,0,Nicolas NADEAU,CAN,7,CCoSp4V,-,0,0,0,0,0,0,CCoSp4V,3.00,0.36,1,0,1,1,1,1,1,0,-1,3.36
gpcan,2017,0,0,Paul FENTZ,GER,1,4T,-,0,0,1,0,0,0,4T<,8.00,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,4.00
gpcan,2017,0,0,Paul FENTZ,GER,2,3A,-,0,0,0,0,0,0,3A,8.50,1.29,1,2,2,1,1,1,2,1,1,9.79
gpcan,2017,0,0,Paul FENTZ,GER,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.29,1,1,1,0,0,-1,1,1,0,3.49
gpcan,2017,0,0,Paul FENTZ,GER,4,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.50,1,1,1,1,1,1,2,1,1,3.80
gpcan,2017,0,0,Paul FENTZ,GER,5,3Lz+3T,-,1,0,0,0,0,0,3Lz+3T,11.33,0.30,0,0,1,1,0,1,1,0,0,11.63
gpcan,2017,0,0,Paul FENTZ,GER,6,CSSp,-,0,0,0,0,0,0,CSSp,0.00,0.00,-,-,-,-,-,-,-,-,-,0.00
gpcan,2017,0,0,Paul FENTZ,GER,7,CCoSp,2,0,0,0,0,0,0,CCoSp2,2.50,-0.30,-2,-1,0,0,-1,-2,-1,-1,-1,2.20
gpcan,2017,0,0,Jun Hwan CHA,KOR,1,4S,-,0,1,0,0,0,0,4S<<,4.40,-1.40,-2,-2,-1,-2,-2,-2,-2,-2,-2,3.00
gpcan,2017,0,0,Jun Hwan CHA,KOR,2,3Lz+3T,-,0,0,0,1,0,0,3Lz+3T<,9.00,-1.20,-2,-2,0,-1,-2,-2,-2,-2,-1,7.80
gpcan,2017,0,0,Jun Hwan CHA,KOR,3,CCoSp,3,0,0,0,0,0,0,CCoSp3,3.00,1.07,2,3,3,1,2,2,2,2,2,4.07
gpcan,2017,0,0,Jun Hwan CHA,KOR,4,3A,-,1,0,1,0,0,0,3A<,6.49,-0.86,-1,0,0,-1,-1,-1,-2,-1,-1,5.63
gpcan,2017,0,0,Jun Hwan CHA,KOR,5,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.50,1,1,2,1,1,1,1,1,0,3.70
gpcan,2017,0,0,Jun Hwan CHA,KOR,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.64,1,2,2,1,1,1,2,1,1,3.94
gpcan,2017,0,0,Jun Hwan CHA,KOR,7,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.64,1,2,2,1,2,0,2,0,1,3.64
gpcan,2017,0,0,Brendan KERRY,AUS,1,2T+3T,-,0,0,0,0,0,0,2T+3T,5.60,-0.10,0,0,0,-1,1,0,-3,0,0,5.50
gpcan,2017,0,0,Brendan KERRY,AUS,2,4S,-,0,0,1,0,0,0,4S<,8.10,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,4.10
gpcan,2017,0,0,Brendan KERRY,AUS,3,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,0.10,-2,1,-1,0,0,0,1,0,1,3.10
gpcan,2017,0,0,Brendan KERRY,AUS,4,CCSp,4,0,0,0,0,0,0,CCSp4,3.20,0.57,2,2,0,0,1,1,2,1,1,3.77
gpcan,2017,0,0,Brendan KERRY,AUS,5,3A,-,1,0,0,0,0,0,3A,9.35,-2.14,-2,-2,-2,-3,-2,-2,-3,-2,-2,7.21
gpcan,2017,0,0,Brendan KERRY,AUS,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.29,0,0,1,0,2,1,1,0,1,3.59
gpcan,2017,0,0,Brendan KERRY,AUS,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.43,1,2,1,1,1,0,1,1,0,3.93
nhk,2017,0,0,Sergei VORONOV,RUS,1,4T+3T,-,0,0,0,0,0,0,4T+3T,14.60,2.00,2,2,2,2,1,2,2,2,2,16.60
nhk,2017,0,0,Sergei VORONOV,RUS,2,3Lz,-,0,0,0,0,0,0,3Lz,6.00,-0.20,-1,-1,0,0,0,0,1,-1,0,5.80
nhk,2017,0,0,Sergei VORONOV,RUS,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.50,1,2,1,1,0,1,1,1,1,3.70
nhk,2017,0,0,Sergei VORONOV,RUS,4,3A,-,0,0,0,0,0,0,3A,9.35,X,1.86,2,2,2,2,2,2,2,1,1,11.21
nhk,2017,0,0,Sergei VORONOV,RUS,5,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.57,1,1,1,1,1,2,2,0,1,4.07
nhk,2017,0,0,Sergei VORONOV,RUS,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.86,2,2,1,1,2,2,2,1,2,4.16
nhk,2017,0,0,Sergei VORONOV,RUS,7,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.64,1,1,2,1,1,2,2,1,1,3.64
nhk,2017,0,0,Alexei BYCHENKO,ISR,1,3A,-,0,0,0,0,0,0,3A,8.50,1.14,1,1,2,1,1,1,2,1,1,9.64
nhk,2017,0,0,Alexei BYCHENKO,ISR,2,4T,-,0,0,0,0,0,0,4T,10.30,0.71,0,1,2,0,0,0,2,1,1,11.01
nhk,2017,0,0,Alexei BYCHENKO,ISR,3,CCoSp2V,-,0,0,0,0,0,0,CCoSp2V,2.00,0.14,0,0,1,1,0,1,0,0,0,2.14
nhk,2017,0,0,Alexei BYCHENKO,ISR,4,3Lz+3T,-,0,0,0,0,0,0,3Lz+3T,11.33,X,0.90,1,1,2,0,1,1,2,1,2,12.23
nhk,2017,0,0,Alexei BYCHENKO,ISR,5,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.36,1,1,1,0,0,1,1,0,1,3.16
nhk,2017,0,0,Alexei BYCHENKO,ISR,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.86,2,2,2,3,1,2,2,1,1,4.16
nhk,2017,0,0,Alexei BYCHENKO,ISR,7,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.50,1,2,1,1,1,1,1,0,1,3.50
nhk,2017,0,0,Jason BROWN,USA,1,3A,-,0,0,0,0,0,0,3A,8.50,-1.57,-2,-2,-1,-1,-2,-2,-1,-1,-2,6.93
nhk,2017,0,0,Jason BROWN,USA,2,3Lz,-,0,0,0,0,0,0,3Lz,6.00,1.10,2,1,1,1,1,2,2,3,2,7.10
nhk,2017,0,0,Jason BROWN,USA,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,1.29,3,3,2,2,2,2,3,3,3,4.49
nhk,2017,0,0,Jason BROWN,USA,4,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,1.00,2,2,3,2,2,2,2,1,2,4.00
nhk,2017,0,0,Jason BROWN,USA,5,3F+2T,-,0,0,0,0,0,0,3F+2T,7.26,X,1.10,1,1,2,2,2,1,2,2,1,8.36
nhk,2017,0,0,Jason BROWN,USA,6,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.80,3,3,2,2,3,2,3,2,3,5.70
nhk,2017,0,0,Jason BROWN,USA,7,CCoSp,3,0,0,0,0,0,0,CCoSp3,3.00,1.00,2,2,2,2,2,2,2,2,2,4.00
nhk,2017,0,0,Adam RIPPON,USA,1,3F+3T,-,0,0,0,0,0,0,3F+3T,9.60,1.10,1,1,2,2,1,2,2,2,1,10.70
nhk,2017,0,0,Adam RIPPON,USA,2,3A,-,0,0,0,0,0,0,3A,8.50,0.43,0,0,0,0,1,1,1,1,0,8.93
nhk,2017,0,0,Adam RIPPON,USA,3,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,1.00,2,2,2,1,2,2,2,2,2,3.80
nhk,2017,0,0,Adam RIPPON,USA,4,3Lz,-,0,0,0,0,0,0,3Lz,6.60,X,0.10,-1,0,1,0,-1,0,1,0,1,6.70
nhk,2017,0,0,Adam RIPPON,USA,5,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,1.07,2,2,3,3,2,2,2,2,2,4.07
nhk,2017,0,0,Adam RIPPON,USA,6,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.60,2,3,2,3,3,2,2,2,2,5.50
nhk,2017,0,0,Adam RIPPON,USA,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,-0.04,-2,2,-1,1,2,-2,-2,-1,0,3.46
nhk,2017,0,0,Keegan MESSING,CAN,1,4T+3T,-,0,0,0,0,0,0,4T+3T,14.60,0.00,0,0,0,1,0,0,0,0,0,14.60
nhk,2017,0,0,Keegan MESSING,CAN,2,3A,-,0,0,0,0,0,0,3A,8.50,-3.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,5.50
nhk,2017,0,0,Keegan MESSING,CAN,3,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,1.14,2,2,3,3,2,2,3,2,2,3.94
nhk,2017,0,0,Keegan MESSING,CAN,4,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.93,1,2,2,2,2,2,1,2,2,3.93
nhk,2017,0,0,Keegan MESSING,CAN,5,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.57,1,2,0,1,2,1,2,0,1,3.87
nhk,2017,0,0,Keegan MESSING,CAN,6,3Lz,-,0,0,0,0,0,0,3Lz,6.60,X,0.00,-1,-1,-1,1,0,1,1,-1,1,6.60
nhk,2017,0,0,Keegan MESSING,CAN,7,CCoSp,3,0,0,0,0,0,0,CCoSp3,3.00,0.93,1,1,2,2,2,2,2,2,3,3.93
nhk,2017,0,0,Kazuki TOMONO,JPN,1,4S,-,0,0,0,0,0,0,4S,10.50,-0.86,-1,-1,-2,-1,-1,-1,0,0,0,9.64
nhk,2017,0,0,Kazuki TOMONO,JPN,2,3F+3T,-,0,0,0,0,0,0,3F+3T,9.60,0.30,1,0,0,0,0,1,1,1,0,9.90
nhk,2017,0,0,Kazuki TOMONO,JPN,3,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.29,1,1,1,0,0,0,0,1,1,3.29
nhk,2017,0,0,Kazuki TOMONO,JPN,4,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.43,1,1,2,1,1,1,1,0,0,3.03
nhk,2017,0,0,Kazuki TOMONO,JPN,5,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.00,0,0,1,0,0,0,0,0,0,2.80
nhk,2017,0,0,Kazuki TOMONO,JPN,6,3A,-,0,0,0,0,0,0,3A,9.35,X,1.43,1,1,2,1,1,2,2,2,1,10.78
nhk,2017,0,0,Kazuki TOMONO,JPN,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.86,2,1,2,2,2,2,2,1,1,4.36
nhk,2017,0,0,Dmitri ALIEV,RUS,1,4Lz,-,0,0,1,0,0,0,4Lz<,9.50,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,5.50
nhk,2017,0,0,Dmitri ALIEV,RUS,2,4T+2T,-,0,0,0,0,0,0,4T+2T,11.60,1.00,2,1,1,0,0,1,1,2,1,12.60
nhk,2017,0,0,Dmitri ALIEV,RUS,3,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.21,1,1,1,0,0,0,1,0,0,3.01
nhk,2017,0,0,Dmitri ALIEV,RUS,4,3A,-,0,0,0,0,0,0,3A,9.35,X,-2.29,-3,-3,-2,-2,-2,-2,-2,-3,-2,7.06
nhk,2017,0,0,Dmitri ALIEV,RUS,5,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.43,1,1,1,1,0,1,1,0,1,3.43
nhk,2017,0,0,Dmitri ALIEV,RUS,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.50,2,1,1,1,1,1,1,1,1,3.80
nhk,2017,0,0,Dmitri ALIEV,RUS,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.50,2,1,1,1,1,1,1,0,1,4.00
nhk,2017,0,0,Deniss VASILJEVS,LAT,1,3Lz+3T,-,0,0,0,0,0,0,3Lz+3T,10.30,1.40,2,2,2,2,1,2,2,2,2,11.70
nhk,2017,0,0,Deniss VASILJEVS,LAT,2,3A,-,0,0,0,0,0,0,3A,8.50,-3.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,5.50
nhk,2017,0,0,Deniss VASILJEVS,LAT,3,CCSp,3,0,0,0,0,0,0,CCSp3,2.80,0.36,1,2,0,0,1,1,1,0,1,3.16
nhk,2017,0,0,Deniss VASILJEVS,LAT,4,3F,-,0,0,0,0,0,0,3F,5.83,X,0.90,1,2,1,1,1,1,2,1,2,6.73
nhk,2017,0,0,Deniss VASILJEVS,LAT,5,CCoSp,3,0,0,0,0,0,0,CCoSp3,3.00,0.57,2,1,2,1,0,1,1,1,1,3.57
nhk,2017,0,0,Deniss VASILJEVS,LAT,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.79,2,2,1,2,1,2,2,1,1,4.09
nhk,2017,0,0,Deniss VASILJEVS,LAT,7,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,0.79,2,1,1,2,2,2,2,1,1,3.79
nhk,2017,0,0,Michal BREZINA,CZE,1,4S,-,0,0,1,0,0,0,4S<,8.10,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,4.10
nhk,2017,0,0,Michal BREZINA,CZE,2,3A,-,0,0,0,0,0,0,3A,8.50,1.43,2,1,1,2,1,2,2,1,1,9.93
nhk,2017,0,0,Michal BREZINA,CZE,3,FSSp,3,0,0,0,0,0,0,FSSp3,2.60,0.71,1,1,0,2,1,2,1,2,2,3.31
nhk,2017,0,0,Michal BREZINA,CZE,4,CCSp,4,0,0,0,0,0,0,CCSp4,3.20,0.43,1,1,1,0,0,1,1,1,1,3.63
nhk,2017,0,0,Michal BREZINA,CZE,5,3Lz+2T,-,0,0,0,0,0,0,3Lz+2T,8.03,X,0.40,0,1,0,1,0,1,1,1,0,8.43
nhk,2017,0,0,Michal BREZINA,CZE,6,StSq,2,0,0,0,0,0,0,StSq2,2.60,1.07,2,2,1,2,2,2,2,3,3,3.67
nhk,2017,0,0,Michal BREZINA,CZE,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.71,1,2,1,1,2,2,1,1,2,4.21
nhk,2017,0,0,Hiroaki SATO,JPN,1,3A,-,0,0,0,0,0,0,3A,8.50,0.43,1,0,0,0,0,1,1,1,0,8.93
nhk,2017,0,0,Hiroaki SATO,JPN,2,4T+2T,-,0,0,0,0,0,0,4T+2T,11.60,-0.17,0,0,-1,-1,0,0,0,0,0,11.43
nhk,2017,0,0,Hiroaki SATO,JPN,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.07,0,1,0,0,0,0,1,0,0,3.27
nhk,2017,0,0,Hiroaki SATO,JPN,4,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.71,1,1,0,1,2,2,2,2,1,4.01
nhk,2017,0,0,Hiroaki SATO,JPN,5,3Lz,-,0,0,0,0,0,0,3Lz,6.60,X,-0.50,-1,-1,-1,-1,-1,0,0,0,-1,6.10
nhk,2017,0,0,Hiroaki SATO,JPN,6,CSSp,3,0,0,0,0,0,0,CSSp3,2.60,0.36,0,1,0,0,1,1,1,1,1,2.96
nhk,2017,0,0,Hiroaki SATO,JPN,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.36,1,1,1,0,0,1,1,0,1,3.86
nhk,2017,0,0,Nam NGUYEN,CAN,1,4T,-,0,0,1,0,0,0,4T<,8.00,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,4.00
nhk,2017,0,0,Nam NGUYEN,CAN,2,4S+COMBO,-,0,0,0,0,0,0,4S+COMBO,10.50,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,6.50
nhk,2017,0,0,Nam NGUYEN,CAN,3,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.07,0,0,-1,0,0,0,0,1,1,2.87
nhk,2017,0,0,Nam NGUYEN,CAN,4,3A,-,0,0,0,0,0,0,3A,9.35,X,-0.14,0,0,-1,0,0,0,1,-1,0,9.21
nhk,2017,0,0,Nam NGUYEN,CAN,5,CSSp,3,0,0,0,0,0,0,CSSp3,2.60,0.14,0,0,0,0,0,1,0,1,1,2.74
nhk,2017,0,0,Nam NGUYEN,CAN,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.43,1,1,0,1,1,1,1,0,1,3.73
nhk,2017,0,0,Nam NGUYEN,CAN,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.21,1,0,0,1,0,0,0,1,1,3.71
wc,2018,0,0,Nathan CHEN,USA,1,4Lz+3T,-,0,0,0,0,0,0,4Lz+3T,17.90,-0.23,-1,-2,1,-1,1,-1,0,0,2,17.67
wc,2018,0,0,Nathan CHEN,USA,2,FSSp,3,0,0,0,0,0,0,FSSp3,2.60,0.43,0,1,1,1,1,1,1,2,0,3.03
wc,2018,0,0,Nathan CHEN,USA,3,CCSp,4,0,0,0,0,0,0,CCSp4,3.20,0.43,0,1,1,1,1,2,0,1,1,3.63
wc,2018,0,0,Nathan CHEN,USA,4,4F,-,1,0,0,0,0,0,4F,13.53,-0.51,0,-2,0,-2,-1,1,0,0,0,13.02
wc,2018,0,0,Nathan CHEN,USA,5,3A,-,1,0,0,0,0,0,3A,9.35,0.57,0,1,1,2,0,0,1,0,1,9.92
wc,2018,0,0,Nathan CHEN,USA,6,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.70,2,2,3,3,2,2,3,3,2,5.60
wc,2018,0,0,Nathan CHEN,USA,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,1.14,1,2,3,2,3,2,3,2,2,4.64
wc,2018,0,0,Mikhail KOLYADA,RUS,1,4T+3T,-,0,0,0,0,0,0,4T+3T,14.60,2.57,2,1,2,3,3,2,3,3,3,17.17
wc,2018,0,0,Mikhail KOLYADA,RUS,2,3Lz,-,0,0,0,0,0,0,3Lz,6.00,1.80,2,1,3,2,3,3,3,2,3,7.80
wc,2018,0,0,Mikhail KOLYADA,RUS,3,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,1.00,1,1,2,3,3,2,2,2,2,4.00
wc,2018,0,0,Mikhail KOLYADA,RUS,4,3A,-,1,0,0,0,0,0,3A,9.35,2.14,2,2,2,3,2,1,2,3,2,11.49
wc,2018,0,0,Mikhail KOLYADA,RUS,5,CCSp,4,0,0,0,0,0,0,CCSp4,3.20,1.00,1,1,3,2,3,2,2,2,2,4.20
wc,2018,0,0,Mikhail KOLYADA,RUS,6,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.80,2,2,3,3,3,2,3,3,2,5.70
wc,2018,0,0,Mikhail KOLYADA,RUS,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,1.00,2,1,2,2,3,2,2,2,2,4.50
wc,2018,0,0,Vincent ZHOU,USA,1,4Lz+3T,-,0,0,0,0,0,0,4Lz+3T,17.90,1.00,1,0,2,1,1,0,2,0,2,18.90
wc,2018,0,0,Vincent ZHOU,USA,2,4F,-,0,0,0,0,0,0,4F,12.30,1.29,1,1,2,1,1,1,2,2,1,13.59
wc,2018,0,0,Vincent ZHOU,USA,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.29,0,1,0,0,1,0,1,1,1,3.49
wc,2018,0,0,Vincent ZHOU,USA,4,3A,-,1,0,0,0,0,0,3A,9.35,1.29,1,1,2,2,1,1,1,2,1,10.64
wc,2018,0,0,Vincent ZHOU,USA,5,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.29,0,0,1,0,1,0,2,1,1,3.59
wc,2018,0,0,Vincent ZHOU,USA,6,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.50,0,1,1,1,1,1,1,1,1,3.50
wc,2018,0,0,Vincent ZHOU,USA,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.57,0,1,2,1,1,0,2,1,2,4.07
wc,2018,0,0,Boyang JIN,CHN,1,4Lz+3T,-,0,0,0,0,0,0,4Lz+3T,17.90,1.71,2,1,2,2,3,1,2,1,2,19.61
wc,2018,0,0,Boyang JIN,CHN,2,4T,-,0,0,1,0,0,0,4T<,8.00,-1.71,-2,-2,-1,-1,0,-2,-1,-2,-1,6.29
wc,2018,0,0,Boyang JIN,CHN,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.57,0,2,1,1,2,1,1,1,1,3.77
wc,2018,0,0,Boyang JIN,CHN,4,3A,-,1,0,0,0,0,0,3A,9.35,1.71,2,2,2,2,2,0,2,1,1,11.06
wc,2018,0,0,Boyang JIN,CHN,5,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.71,1,2,2,2,2,1,1,1,1,3.71
wc,2018,0,0,Boyang JIN,CHN,6,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.79,1,1,2,2,2,1,1,2,2,4.29
wc,2018,0,0,Boyang JIN,CHN,7,StSq,3,0,0,0,0,0,0,StSq3,3.30,1.00,1,3,3,2,2,1,2,2,2,4.30
wc,2018,0,0,Shoma UNO,JPN,1,4T,-,0,0,0,0,0,0,4T,10.30,2.29,1,2,2,2,3,2,3,2,3,12.59
wc,2018,0,0,Shoma UNO,JPN,2,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,1.00,2,2,2,2,2,2,2,2,2,4.20
wc,2018,0,0,Shoma UNO,JPN,3,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.70,2,2,3,3,3,2,3,2,2,5.60
wc,2018,0,0,Shoma UNO,JPN,4,3S+2T,-,1,0,0,0,0,0,3S+2T,6.27,-1.40,-2,-1,-2,-2,-2,-2,-2,-2,-2,4.87
wc,2018,0,0,Shoma UNO,JPN,5,3A,-,1,0,0,0,0,0,3A,9.35,2.43,2,1,3,3,3,2,3,2,2,11.78
wc,2018,0,0,Shoma UNO,JPN,6,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,1.00,2,2,2,2,1,2,2,2,2,4.00
wc,2018,0,0,Shoma UNO,JPN,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,1.36,2,2,3,2,3,3,3,3,3,4.86
wc,2018,0,0,Keegan MESSING,CAN,1,4T+3T,-,0,0,0,0,0,0,4T+3T,14.60,1.57,1,1,2,2,2,0,2,1,2,16.17
wc,2018,0,0,Keegan MESSING,CAN,2,3A,-,0,0,0,0,0,0,3A,8.50,1.86,1,2,2,2,2,1,2,2,3,10.36
wc,2018,0,0,Keegan MESSING,CAN,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,1.07,2,2,3,2,2,1,2,3,2,4.27
wc,2018,0,0,Keegan MESSING,CAN,4,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.86,1,2,2,2,2,1,1,2,2,3.86
wc,2018,0,0,Keegan MESSING,CAN,5,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.93,2,2,1,2,2,1,2,2,2,4.23
wc,2018,0,0,Keegan MESSING,CAN,6,3Lz,-,1,0,0,0,0,0,3Lz,6.60,1.00,1,1,2,1,2,1,1,2,2,7.60
wc,2018,0,0,Keegan MESSING,CAN,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,1.36,2,2,3,3,3,2,3,3,3,4.86
wc,2018,0,0,Alexei BYCHENKO,ISR,1,3A,-,0,0,0,0,0,0,3A,8.50,2.00,2,2,2,2,2,2,2,2,2,10.50
wc,2018,0,0,Alexei BYCHENKO,ISR,2,4T,-,0,0,0,0,0,0,4T,10.30,1.57,1,0,2,2,2,2,1,1,2,11.87
wc,2018,0,0,Alexei BYCHENKO,ISR,3,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.29,0,0,2,1,-1,1,0,1,1,3.79
wc,2018,0,0,Alexei BYCHENKO,ISR,4,3Lz+3T,-,1,0,0,0,0,0,3Lz+3T,11.33,1.40,0,2,2,2,2,2,2,2,2,12.73
wc,2018,0,0,Alexei BYCHENKO,ISR,5,FCSp,2,0,0,0,0,0,0,FCSp2,2.30,0.43,0,1,2,1,0,1,1,1,1,2.73
wc,2018,0,0,Alexei BYCHENKO,ISR,6,StSq,2,0,0,0,0,0,0,StSq2,2.60,1.00,2,2,3,2,2,2,2,2,2,3.60
wc,2018,0,0,Alexei BYCHENKO,ISR,7,CSSp,3,0,0,0,0,0,0,CSSp3,2.60,0.57,0,1,2,1,1,1,1,1,2,3.17
wc,2018,0,0,Misha GE,UZB,1,3A,-,0,0,0,0,0,0,3A,8.50,0.29,-1,0,1,0,1,0,0,0,1,8.79
wc,2018,0,0,Misha GE,UZB,2,3Lz+3T,-,0,0,0,0,0,0,3Lz+3T,10.30,0.80,1,1,2,2,1,1,1,1,1,11.10
wc,2018,0,0,Misha GE,UZB,3,CCSp,4,0,0,0,0,0,0,CCSp4,3.20,0.43,0,1,1,1,1,1,1,1,0,3.63
wc,2018,0,0,Misha GE,UZB,4,3F,-,1,0,0,1,0,0,3F,5.83,0.50,1,1,1,1,1,0,0,1,-1,6.33
wc,2018,0,0,Misha GE,UZB,5,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,0.43,0,1,1,2,1,1,1,1,0,3.43
wc,2018,0,0,Misha GE,UZB,6,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.90,2,2,3,3,3,3,3,3,1,5.80
wc,2018,0,0,Misha GE,UZB,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.93,2,1,3,2,2,2,2,2,1,4.43
wc,2018,0,0,Deniss VASILJEVS,LAT,1,3Lz+3T,-,0,0,0,0,0,0,3Lz+3T,10.30,0.80,1,1,2,1,2,0,2,1,0,11.10
wc,2018,0,0,Deniss VASILJEVS,LAT,2,3A,-,0,0,0,0,0,0,3A,8.50,1.43,1,1,2,1,3,1,2,2,0,9.93
wc,2018,0,0,Deniss VASILJEVS,LAT,3,CCSp,4,0,0,0,0,0,0,CCSp4,3.20,0.50,2,0,2,1,1,1,1,1,0,3.70
wc,2018,0,0,Deniss VASILJEVS,LAT,4,3F,-,1,0,0,0,0,0,3F,5.83,1.00,1,1,2,1,2,1,2,1,2,6.83
wc,2018,0,0,Deniss VASILJEVS,LAT,5,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.36,2,1,1,0,1,0,1,0,1,3.86
wc,2018,0,0,Deniss VASILJEVS,LAT,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,1.07,2,1,3,2,3,2,2,2,2,4.37
wc,2018,0,0,Deniss VASILJEVS,LAT,7,FSSp,3,0,0,0,0,0,0,FSSp3,2.60,0.71,2,1,3,1,1,2,2,1,1,3.31
wc,2018,0,0,Alexander MAJOROV,SWE,1,4T,-,0,0,0,0,0,0,4T,10.30,0.57,1,-2,2,1,0,0,0,1,1,10.87
wc,2018,0,0,Alexander MAJOROV,SWE,2,3A,-,0,0,0,0,0,0,3A,8.50,0.14,0,0,0,0,1,0,0,1,0,8.64
wc,2018,0,0,Alexander MAJOROV,SWE,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.07,0,0,0,1,1,0,0,0,0,3.27
wc,2018,0,0,Alexander MAJOROV,SWE,4,3F+3T,-,1,0,0,0,0,0,3F+3T,10.56,0.40,0,0,2,1,1,0,1,0,1,10.96
wc,2018,0,0,Alexander MAJOROV,SWE,5,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.50,1,1,1,2,1,1,0,1,1,3.50
wc,2018,0,0,Alexander MAJOROV,SWE,6,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.00,2,1,2,2,2,1,1,1,1,4.90
